row_id,input_url,content_type,text_raw,text_norm,sentiment_label,sentiment_confidence,watch_intent_label,watch_intent_confidence,confusion_flag,theme_id,theme_label,theme_human_label,theme_description,theme_confidence,is_canonical,canonical_id,label_source,primary_username,any_owner,rule_1_owner,rule_3_cross_video_long_dup,rule_4_creator_commenter,theme_human_label_retheme,theme_id_retheme,theme_cohesion_retheme
r665,https://www.instagram.com/reel/DXACv8kmL-m/,comment,https://youtu.be/fFuOybQYTqs?si=_cAP21jRwxX1mPP3,,,,,,,,,,,,0,,,pretty_viciouss,False,False,False,False,Other,45,0.6571
r666,https://www.instagram.com/reel/DXACv8kmL-m/,comment,"Paragraph god, i ask the spirit of spoilers to listen to me and with all my might I SUMMON YOU","paragraph god, i ask the spirit of spoilers to listen to me and with all my might i summon you",neu,0.3478,high,0.3394,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8576,0,c340,model,lo_re_04,False,False,False,False,Other,-1,0.0000
r667,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Where to find,where to find,neu,0.3704,high,0.3573,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.8903,1,c367,model,kisirock,False,False,False,False,Cannot Find Content,18,0.6331
r668,https://www.instagram.com/reel/DXACv8kmL-m/,comment,??,??,neu,0.3826,low,0.3469,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm,baltimore_steph,False,False,False,False,Other,-1,0.0000
r669,https://www.instagram.com/reel/DXACv8kmL-m/,comment,name,name,neu,0.3675,low,0.3411,1.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9023,1,c368,model,5star.lulmiyah,False,False,False,False,Content Name Requests,16,0.8531
r670,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Gaadi rok Hamza??,gaadi rok hamza??,neu,0.3636,low,0.3353,1.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8475,1,c369,model,rahulk2110842019,False,False,False,False,Other,-1,0.0000
r671,https://www.instagram.com/reel/DXACv8kmL-m/,comment,"The name is orphan:first kill,  its a prequel","the name is orphan:first kill, its a prequel",neu,0.3527,high,0.3705,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8404,1,c370,model,beetheesage,False,False,False,False,Content Name Requests,35,0.8012
r672,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Why can't I find this movie anywhere,why can't i find this movie anywhere,neu,0.3483,high,0.3929,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9092,1,c371,model,jewelzfaith123,False,False,False,False,Where to Watch Requests,8,0.7067
r673,https://www.instagram.com/reel/DXACv8kmL-m/,comment,He’s also from extracurricular,he’s also from extracurricular,neu,0.3621,med,0.3431,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8173,1,c372,model,jeon.lumberry,False,False,False,False,Rizz and Charm Praise,15,0.5926
r674,https://www.instagram.com/reel/DXACv8kmL-m/,comment,"?? Turn around, bright eyes
But every now and then I fall apart
Turn around, bright eyes
Every now and then I fall apart
And I need you now tonight ?? ????","?? turn around, bright eyes but every now and then i fall apart turn around, bright eyes every now and then i fall apart and i need you now tonight ?? ????",neu,0.3432,high,0.3385,1.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.781,1,c373,model,stellalusila21,False,False,False,False,Other,42,0.5359
r675,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Movie's name please,movie's name please,neu,0.3698,high,0.3891,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9553,0,c350,model,yara_nina03,False,False,False,False,Other,-1,0.0000
r676,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Why can't I find this movie anywhere,why can't i find this movie anywhere,neu,0.3483,high,0.3929,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9092,0,c371,model,jewelzfaith123,False,False,False,False,Where to Watch Requests,8,0.7067
r677,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Why can't I find this movie anywhere,why can't i find this movie anywhere,neu,0.3483,high,0.3929,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9092,0,c371,model,jewelzfaith123,False,False,False,False,Where to Watch Requests,8,0.7067
r678,https://www.instagram.com/reel/DXACv8kmL-m/,comment,??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,angel_.glxssy,False,False,False,False,Confusion Reactions,33,0.7770
r679,https://www.instagram.com/reel/DXACv8kmL-m/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r680,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Spoiler please i dint have time to watch thks,spoiler please i dint have time to watch thks,neu,0.354,high,0.3582,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8857,0,c339,model,ninoushanna,False,False,False,False,Other,-1,0.0000
r681,https://www.instagram.com/reel/DXACv8kmL-m/,comment,That dialogue was terrible but is the movie decent ?,that dialogue was terrible but is the movie decent ?,neg,0.3478,high,0.3407,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8575,1,c374,model,maahes_hurst22,False,False,False,False,Content Name Requests,32,0.7451
r682,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Neither I could nor I would ever ride a taxi ALONE!!!!!,neither i could nor i would ever ride a taxi alone!!!!!,neg,0.3457,low,0.3619,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8469,0,c348,model,tushi5121,False,False,False,False,Other,42,0.5359
r683,https://www.instagram.com/reel/DXACv8kmL-m/,comment,I love it when rhe bad guy is the victim,i love it when rhe bad guy is the victim,neg,0.3554,low,0.3384,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8606,0,c331,model,goinraid,False,False,False,False,Other,21,0.5410
r684,https://www.instagram.com/reel/DXACv8kmL-m/,comment,????????,????????,neu,0.3793,low,0.3544,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9333,0,c14,llm,jrell_215,False,False,False,False,Confusion Reactions,33,0.7770
r685,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Name of series and where can o watch this ?,name of series and where can o watch this ?,neu,0.3719,high,0.4324,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9015,1,c375,model,nitin_bhatti,False,False,False,False,Content Name Requests,11,0.8401
r686,https://www.instagram.com/reel/DXACv8kmL-m/,comment,????,????,neu,0.3856,med,0.3562,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9464,0,c8,model,arirodrigo3435,False,False,False,False,Confusion Reactions,33,0.7770
r687,https://www.instagram.com/reel/DXACv8kmL-m/,comment,This should be a movie f r id watch it,this should be a movie f r id watch it,neu,0.3474,high,0.3902,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9087,0,c347,model,tesaortega1,False,False,False,False,Content Name Requests,32,0.7451
r688,https://www.instagram.com/reel/DXACv8kmL-m/,comment,This movie doesn’t exist,this movie doesn’t exist,neu,0.3483,high,0.3568,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9239,0,c357,model,50shadezoftaaay,False,False,False,False,Movie Existence Debate,14,0.5946
r689,https://www.instagram.com/reel/DXACv8kmL-m/,reply,@50shadezoftaaay its a short horror film.,its a short horror film.,neg,0.3456,high,0.3503,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8792,0,c358,model,pmiller32,False,False,False,False,Movie Existence Debate,14,0.5946
r690,https://www.instagram.com/reel/DXACv8kmL-m/,reply,@pmiller32 I get that but it’s no where to be found on the internet,i get that but it’s no where to be found on the internet,neu,0.3704,high,0.3411,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.8692,0,c359,model,50shadezoftaaay,False,False,False,False,Cannot Find Content,18,0.6331
r691,https://www.instagram.com/reel/DXACv8kmL-m/,reply,@50shadezoftaaay oh alright.  Yea I don't see it thats crazy,oh alright. yea i don't see it thats crazy,neu,0.3623,med,0.3418,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8499,0,c360,model,pmiller32,False,False,False,False,Cannot Find Content,18,0.6331
r692,https://www.instagram.com/reel/DXACv8kmL-m/,reply,@50shadezoftaaay i just found it,i just found it,neu,0.3665,med,0.347,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8943,0,c361,model,nuvasir,False,False,False,False,Other,-1,0.0000
r693,https://www.instagram.com/reel/DXACv8kmL-m/,reply,@nuvasir I can’t find it to save my life,i can’t find it to save my life,neu,0.3513,low,0.3412,0.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.8954,0,c362,model,leezyli_,False,False,False,False,Cannot Find Content,18,0.6331
r694,https://www.instagram.com/reel/DXACv8kmL-m/,reply,@nuvasir no you didn’t or else you woulda put the link here. Get outta my mentions??,no you didn’t or else you woulda put the link here. get outta my mentions??,neu,0.3553,low,0.3551,1.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8414,0,c363,model,50shadezoftaaay,False,False,False,False,Cannot Find Content,18,0.6331
r695,https://www.instagram.com/reel/DXACv8kmL-m/,reply,@50shadezoftaaay https://youtu.be/fFuOybQYTqs?si=_cAP21jRwxX1mPP3,,,,,,,,,,,,0,,,pretty_viciouss,False,False,False,False,Other,45,0.6571
r696,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Movie name: Killer Service.,movie name: killer service.,neu,0.3441,high,0.3665,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.863,0,c336,model,sai_manoj_naidu,False,False,False,False,Other,-1,0.0000
r697,https://www.instagram.com/reel/DXACv8kmL-m/,reply,@sai_manoj_naidu no.. The caption doesn't fit the video...,no.. the caption doesn't fit the video...,neu,0.3513,low,0.3572,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.862,0,c337,model,misskaas92,False,False,False,False,Other,-1,0.0000
r698,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Did she say look straight ahead or turn around,did she say look straight ahead or turn around,neu,0.3717,med,0.3401,0.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8742,0,c343,model,50shadezoftaaay,False,False,False,False,Other,-1,0.0000
r699,https://www.instagram.com/reel/DXACv8kmL-m/,reply,"@50shadezoftaaay I think she said ""turn around "", I'm not sure ??","i think she said ""turn around "", i'm not sure ??",neu,0.3628,low,0.342,1.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8572,0,c344,model,itis_cassie,False,False,False,False,Woman's Reaction Analysis,39,0.5813
r700,https://www.instagram.com/reel/DXACv8kmL-m/,comment,I hope he crashed and also died,i hope he crashed and also died,neg,0.371,low,0.3566,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8417,1,c376,model,isaidwhatisaid212,False,False,False,False,Violent Hypothetical Reactions,40,0.5663
r701,https://www.instagram.com/reel/DXACv8kmL-m/,comment,I KNEW IT,i knew it,neu,0.3676,med,0.3476,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8746,0,c349,model,sunrayve_,False,False,False,False,Acknowledging Mistakes or Errors,12,0.6915
r702,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Name of the movie?,name of the movie?,neu,0.368,high,0.3812,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9552,0,c364,model,_ms_mst_,False,False,False,False,Content Name Requests,35,0.8012
r703,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Is this not out yet? I can't find it anywhere,is this not out yet? i can't find it anywhere,neu,0.3715,high,0.3575,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9047,0,c341,model,izikine._.888,False,False,False,False,Cannot Find Content,18,0.6331
r704,https://www.instagram.com/reel/DXACv8kmL-m/,reply,Its a short film. Have no idea where to watch it but thats most likely why you cant seem to find it,its a short film. have no idea where to watch it but thats most likely why you cant seem to find it,neu,0.3534,high,0.3802,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8805,0,c342,model,itzma77ie,False,False,False,False,Other,-1,0.0000
r705,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Turn around?,turn around?,neu,0.3601,low,0.3537,1.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8994,0,c351,model,gracielaobine,False,False,False,False,Other,22,0.6081
r706,https://www.instagram.com/reel/DXACv8kmL-m/,reply,"@gracielaobine Every now and then, I get a little bit lonely. And you're never coming 'round","every now and then, i get a little bit lonely. and you're never coming 'round",neg,0.341,low,0.3531,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8719,0,c352,model,hvgotaveras,False,False,False,False,Other,42,0.5359
r707,https://www.instagram.com/reel/DXACv8kmL-m/,reply,@hvgotaveras ????,????,neu,0.3856,med,0.3562,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9464,0,c8,model,clowngirl.horror,False,False,False,False,Confusion Reactions,33,0.7770
r708,https://www.instagram.com/reel/DXACv8kmL-m/,reply,"@hvgotaveras *Turn around*  Every now and then, I get a little bit tired Of listening to the sound of my tears ......","*turn around* every now and then, i get a little bit tired of listening to the sound of my tears ......",neg,0.3577,low,0.3564,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8483,0,c353,model,daniella_ni_horain,False,False,False,False,Other,42,0.5359
r709,https://www.instagram.com/reel/DXACv8kmL-m/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r710,https://www.instagram.com/reel/DXACv8kmL-m/,comment,??,??,neu,0.3826,low,0.3469,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm,baltimore_steph,False,False,False,False,Other,-1,0.0000
r711,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Not a real movie,not a real movie,neu,0.3436,low,0.3542,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9003,0,c354,model,indistinct_radio_chatter,False,False,False,False,Movie Existence Debate,14,0.5946
r713,https://www.instagram.com/reel/DXACv8kmL-m/,comment,I dont think he's gonna turn around ??????,i dont think he's gonna turn around ??????,neu,0.3626,low,0.3555,1.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8881,0,c345,model,b5byosama,False,False,False,False,Other,22,0.6081
r715,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Where can I watch it?,where can i watch it?,neu,0.38,high,0.4222,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9075,0,c356,model,youngpapimusictv,False,False,False,False,Where to Watch Requests,8,0.7067
r716,https://www.instagram.com/reel/DXACv8kmL-m/,comment,What a bizarre transition here.  Now I need to see this,what a bizarre transition here. now i need to see this,neu,0.357,high,0.365,1.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8724,0,c338,model,moshe_corleone,False,False,False,False,Cannot Find Content,18,0.6331
r717,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Name of film please,name of film please,neu,0.3734,high,0.3973,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9338,0,c334,model,patsykedz7805,False,False,False,False,Content Name Requests,35,0.8012
r719,https://www.instagram.com/reel/DXACv8kmL-m/,comment,Name ?,name ?,neu,0.3853,med,0.3392,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.8877,0,c332,model,f1shah1122,False,False,False,False,Content Name Requests,16,0.8531
r722,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,Smooth ?????,smooth ?????,neu,0.356,low,0.3546,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8981,1,c377,model,julzx.r,False,False,False,False,Smooth Move Praise,3,0.8047
r723,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r724,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r725,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r726,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r727,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,??.....,??.....,neu,0.3812,med,0.3461,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.933,1,c378,model,uatf.kissing,False,False,False,False,Confusion Reactions,33,0.7770
r728,https://www.instagram.com/reel/DXAkYV4DpiT/,reply,@uatf.kissing ??,.kissing ??,neu,0.3518,low,0.3464,1.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8985,1,c379,model,uatf.kissing,False,False,False,False,Other,-1,0.0000
r729,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,Typical white girl in America today.  It’s all about me.,typical white girl in america today. it’s all about me.,pos,0.3402,med,0.3355,0.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8791,1,c380,model,schasw1,False,False,False,False,Other,-1,0.0000
r730,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r731,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,What movie is this?,what movie is this?,neu,0.3713,high,0.3945,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9517,0,c300,llm,idahagalarsen,False,False,False,False,Content Name Requests,34,0.8339
r732,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,Sheesh,sheesh,neu,0.3497,low,0.3488,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9364,1,c381,model,brianndon,False,False,False,False,Negative One-Word Reactions,41,0.6988
r733,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,??,??,neu,0.3826,low,0.3469,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm,im_him_j7,False,False,False,False,Other,-1,0.0000
r734,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,Cute!,cute!,pos,0.3519,med,0.3534,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9179,1,c382,model,larrykostajr,False,False,False,False,Generic Positive Reactions,25,0.7244
r735,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,??,??,neu,0.3826,low,0.3469,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm,im_him_j7,False,False,False,False,Other,-1,0.0000
r736,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,??,??,neu,0.3826,low,0.3469,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm,im_him_j7,False,False,False,False,Other,-1,0.0000
r737,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,??,??,neu,0.3826,low,0.3469,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm,im_him_j7,False,False,False,False,Other,-1,0.0000
r738,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,cammie_benson49,False,False,False,False,Confusion Reactions,33,0.7770
r739,https://www.instagram.com/reel/DXAkYV4DpiT/,comment,On my way to get kneed,on my way to get kneed,neu,0.345,low,0.3432,0.0,t7,kneed_knee_need,Wordplay on 'Knee',"Comments playing on the words 'need' and 'knee', often with humorous intent.",0.9424,1,c383,model,i_have_achicken,False,False,False,False,Kneed vs Need Wordplay,53,0.6938
r741,https://www.instagram.com/reel/DXCSL_Xjuxm/,comment,"Yeah I watch true crime, I don’t want to live a true crime! ??","yeah i watch true crime, i don’t want to live a true crime! ??",neu,0.349,high,0.3462,1.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8193,1,c384,model,armumford,False,False,False,False,Other,-1,0.0000
r742,https://www.instagram.com/reel/DXCSL_Xjuxm/,comment,She is too cute ??,she is too cute ??,pos,0.3548,med,0.3497,1.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8988,1,c385,model,cgp69,False,False,False,False,Other,9,0.6008
r743,https://www.instagram.com/reel/DXCSL_Xjuxm/,comment,You gotta let me ...,you gotta let me ...,neu,0.3519,med,0.3363,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8951,1,c386,model,freelingdamon,False,False,False,False,Other,-1,0.0000
r744,https://www.instagram.com/reel/DXCSL_Xjuxm/,reply,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r745,https://www.instagram.com/reel/DXCSL_Xjuxm/,comment,If I was that guy I would have kicked her out the car and drove away,if i was that guy i would have kicked her out the car and drove away,neg,0.3608,low,0.3572,0.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8318,1,c387,model,zu.anto,False,False,False,False,Violent Hypothetical Reactions,40,0.5663
r746,https://www.instagram.com/reel/DXCSL_Xjuxm/,comment,She Is Sooooo Cute ????,she is sooooo cute ????,pos,0.359,med,0.3543,1.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8993,1,c388,model,meme_more_no,False,False,False,False,Other,9,0.6008
r747,https://www.instagram.com/reel/DXCSL_Xjuxm/,comment,At this point i would already hijacked the car and got where i need to be,at this point i would already hijacked the car and got where i need to be,neu,0.3476,low,0.3397,1.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8235,1,c389,model,vitasiii,False,False,False,False,Violent Hypothetical Reactions,40,0.5663
r748,https://www.instagram.com/reel/DXCSL_Xjuxm/,comment,Ugh…she’s annoying ??,ugh…she’s annoying ??,neg,0.3921,low,0.3664,1.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8907,1,c390,model,lauraravenlove,False,False,False,False,Other,-1,0.0000
r749,https://www.instagram.com/reel/DXCSL_Xjuxm/,comment,Aghh!!...Can we go already Ms,aghh!!...can we go already ms,neu,0.3532,low,0.3501,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8902,1,c391,model,baxter_jay93,False,False,False,False,Other,49,0.5639
r750,https://www.instagram.com/reel/DXCSL_Xjuxm/,comment,I HATE these types of ppl,i hate these types of ppl,neg,0.4057,low,0.3764,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8758,1,c392,model,johnathan.patterson2007,False,False,False,False,Hostile Dismissive Reactions,19,0.6268
r751,https://www.instagram.com/reel/DXCSL_Xjuxm/,comment,Bro should’ve killed her n drove himself ??,bro should’ve killed her n drove himself ??,neg,0.3603,low,0.3535,1.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8625,1,c393,model,kmk_.5k,False,False,False,False,Violent Hypothetical Reactions,40,0.5663
r753,https://www.instagram.com/reel/DXCkrD_iM2x/,comment,Perfect,perfect,pos,0.3516,low,0.3545,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9363,1,c394,model,jeandavidlebel,False,False,False,False,Other,45,0.6571
r755,https://www.instagram.com/reel/DXCXcYrjGNc/,comment,This isnt Pilot Season. This is AI,this isnt pilot season. this is ai,neu,0.3659,high,0.342,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.9417,1,c395,model,indistinct_radio_chatter,False,False,False,False,AI-Generated Content Identification,2,0.6491
r758,https://www.instagram.com/reel/DW7paYcD-RJ/,comment,Average woman interaction on this app.,average woman interaction on this app.,neu,0.3664,med,0.3443,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8633,1,c397,model,musery.wizard,False,False,False,False,Critical Women Comments,7,0.6437
r759,https://www.instagram.com/reel/DW7paYcD-RJ/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r761,https://www.instagram.com/reel/DW3TZpmiO1v/,comment,I learned the hard way that they have to actually bump into you or else they won't even reply,i learned the hard way that they have to actually bump into you or else they won't even reply,neu,0.3555,low,0.3599,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8776,1,c398,model,jharkan,False,False,False,False,Other,-1,0.0000
r762,https://www.instagram.com/reel/DW3TZpmiO1v/,reply,@jharkan ??????????,??????????,neu,0.3787,med,0.349,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9324,0,c50,model,theophiluswitherspoon,False,False,False,False,Confusion Reactions,33,0.7770
r763,https://www.instagram.com/reel/DW3TZpmiO1v/,comment,Gosh I should hv those,gosh i should hv those,neu,0.3542,med,0.3482,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8962,1,c399,model,santoshkumarchauhan_official,False,False,False,False,Other,36,0.6831
r766,https://www.instagram.com/reel/DXDnNg_j1e5/,comment,Bottom 3 things that didn't not happen.,bottom 3 things that didn't not happen.,neu,0.3574,low,0.3864,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8382,1,c400,model,muhammadanas.rashid,False,False,False,False,Other,-1,0.0000
r768,https://www.instagram.com/reel/DW6-wJvStCW/,comment,Ts is not matpat,ts is not matpat,neu,0.3462,low,0.3539,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8261,1,c401,model,basilfemboi,False,False,False,False,MatPat Lookalike Debate,23,0.5817
r769,https://www.instagram.com/reel/DW6-wJvStCW/,comment,Woah that dude looks 17!,woah that dude looks 17!,neu,0.3435,med,0.3482,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8886,1,c402,model,alexnistad,False,False,False,False,Looks 17 Years Old,26,0.8627
r770,https://www.instagram.com/reel/DW6-wJvStCW/,reply,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r771,https://www.instagram.com/reel/DW6-wJvStCW/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
